Index,IncidentID,MakeDescription,ModelDescription,CollisionTime,CollisionDate
26163,25221577,TOYOTA,CAMRY,17.0,2019-06-14
26164,25221577,CADILLAC,DTS,17.0,2019-06-14
26165,25221577,ACURA,ILX,17.0,2019-06-14
26166,25211719,CHEVROLET,CAVALIER,22.0,2019-06-14
26167,25221578,CHRYSLER,300M,15.0,2019-06-14
26168,25298833,CHEVROLET,IMPALA,16.0,2019-06-14
26169,25221582,FREIGHTLINER,M2106,12.0,2019-06-14
26170,25235845,CADILLAC,XTS,20.0,2019-06-14
26171,25212854,NISSAN,ALTIMA,7.0,2019-06-14
26172,25221578,CHEVROLET,MALIBU,15.0,2019-06-14
26173,25221580,HONDA,CIVIC,17.0,2019-06-14
26174,25221551,DODGE,CHARGER(AND SHELBY CHA,15.0,2019-06-14
26175,25221548,INTERNATIONAL,DURASTAR,12.0,2019-06-14
26176,25221563,HYUNDAI,SONATA,8.0,2019-06-14
26177,25221628,SCION,TC,21.0,2019-06-14
26178,25211719,TOYOTA,CAMRY,22.0,2019-06-14
26179,25221541,KIA MOTORS CORP,SOUL,12.0,2019-06-14
26180,25212183,NISSAN,ARMADA,9.0,2019-06-14
26181,25211717,CHEVROLET,CRUZE,3.0,2019-06-14
26182,25212052,CHEVROLET,EQUINOX,8.0,2019-06-14
26183,25221618,FORD,FUSION,22.0,2019-06-14
26184,25221611,TOYOTA,AVALON,17.0,2019-06-14
26185,25221643,BUICK,PARK AVENUE,18.0,2019-06-14
26186,25221643,CHEVROLET,MALIBU,18.0,2019-06-14
26187,25221628,TOYOTA,YARIS,21.0,2019-06-14
26188,25213840,HONDA,PILOT,13.0,2019-06-14
26189,25213490,CHEVROLET,MALIBU,11.0,2019-06-14
26190,25213489,TOYOTA,CAMRY,11.0,2019-06-14
26191,25221555,CHEVROLET,CRUZE,8.0,2019-06-14
26192,25221638,CAN-AM,SPYDER,19.0,2019-06-14
26193,25221541,TOYOTA,COROLLA,12.0,2019-06-14
26194,25221583,NISSAN,ALTIMA,17.0,2019-06-14
26195,25221583,LEXUS,ES350,17.0,2019-06-14
26196,25221604,FORD,FUSION,17.0,2019-06-14
26197,25221586,FORD,ESCAPE,21.0,2019-06-14
26198,25211718,CHRYSLER,200 SERIES,4.0,2019-06-14
26199,25312707,DODGE,CHARGER(AND SHELBY CHA,15.0,2019-06-14
26200,25240363,MINI,COOPER/COOPER-S,22.0,2019-06-14
26201,25221599,CHEVROLET,COBALT,16.0,2019-06-14
26202,25221599,HONDA,CIVIC,16.0,2019-06-14
26203,25221601,FORD,FUSION,15.0,2019-06-14
26204,30000034,HONDA,CMX450,20.0,2019-06-14
26205,25221596,SCION,TC,14.0,2019-06-14
26206,25221601,CHEVROLET,MALIBU,15.0,2019-06-14
26207,25221605,HONDA,ACCORD,16.0,2019-06-14
26208,25221604,DODGE,CHARGER(AND SHELBY CHA,17.0,2019-06-14
26209,25221565,HONDA,HR-V,16.0,2019-06-14
26210,25221575,NISSAN,CUBE,17.0,2019-06-14
26211,25221575,GENERAL MOTORS CORP,TERRAIN,17.0,2019-06-14
26212,25221572,MERCURY,MARINER,17.0,2019-06-14
26213,25221601,DODGE,CHARGER(AND SHELBY CHA,15.0,2019-06-14
26214,25224965,DODGE,MA,2.0,2019-06-14
26215,25221574,KIA MOTORS CORP,OPTIMA,16.0,2019-06-14
26216,25213387,FORD,FUSION,12.0,2019-06-14
26217,25213388,TOYOTA,CAMRY,12.0,2019-06-14
26218,25298833,CHEVROLET,EQUINOX,16.0,2019-06-14
26219,25278744,HONDA,CRV,15.0,2019-06-14
26220,25221551,MITSUBISHI,OUTLANDER,15.0,2019-06-14
26221,25211708,DODGE,CALIBER,12.0,2019-06-14
26222,25230171,FORD,EXPLORER,18.0,2019-06-14
26223,25231035,BMW,X3,16.0,2019-06-14
26224,25231036,CHEVROLET,EQUINOX,15.0,2019-06-14
26225,25221587,FORD,F150,8.0,2019-06-14
26226,25211715,TOYOTA,TACOMA,5.0,2019-06-14
26227,25211719,GENERAL MOTORS CORP,CONVENTIONAL CAB 4X4 EXTE,22.0,2019-06-14
26228,25221547,FORD,F150,12.0,2019-06-14
26229,25221592,FORD,F150,16.0,2019-06-14
26230,25212858,CHEVROLET,CRUZE,8.0,2019-06-14
26231,25212857,TOYOTA,COROLLA,10.0,2019-06-14
26232,25212857,LEXUS,ES350,10.0,2019-06-14
26233,25231035,TOYOTA,CAMRY,16.0,2019-06-14
26234,25213490,LEXUS,RX350,11.0,2019-06-14
26235,25221544,CHEVROLET,SILVERADO,9.0,2019-06-14
26236,25213486,GENERAL MOTORS CORP,SIERRA,12.0,2019-06-14
26237,25221636,FORD,RANGER,22.0,2019-06-14
26238,25213391,FORD,F350,11.0,2019-06-14
26239,25221639,FORD,RANGER,12.0,2019-06-14
26240,25221600,FORD,F150,14.0,2019-06-14
26241,25221555,FORD,F150,8.0,2019-06-14
26242,25221584,CHEVROLET,MONTE CARLO,15.0,2019-06-14
26243,25265019,NISSAN,VERSA,17.0,2019-06-14
26244,25265019,NISSAN,ALTIMA,17.0,2019-06-14
26245,25312707,FORD,F250,15.0,2019-06-14
26246,25215793,HYUNDAI,GENESIS,20.0,2019-06-14
26247,25212862,FORD,FOCUS,8.0,2019-06-14
26248,25213388,HYUNDAI,ELANTRA,12.0,2019-06-14
26249,25220075,TOYOTA,CAMRY,12.0,2019-06-14
26250,25225051,SUZUKI,KIZASHI,23.0,2019-06-14
26251,25225051,FORD,VICTORIA,23.0,2019-06-14
26252,25221655,CADILLAC,DEVILLE,19.0,2019-06-14
26253,25212860,MERCEDES BENZ,C230,7.0,2019-06-14
26254,25212860,HONDA,CIVIC,7.0,2019-06-14
26255,25212859,ACURA,TL,11.0,2019-06-14
26256,25221628,FORD,FUSION,21.0,2019-06-14
26257,25221629,LINCOLN,ZEPHYR,16.0,2019-06-14
26258,25221629,TOYOTA,CAMRY,16.0,2019-06-14
26259,25221636,LINCOLN,MKZ,22.0,2019-06-14
26260,25221574,TOYOTA,COROLLA,16.0,2019-06-14
26261,25237171,CHEVROLET,SILVERADO,17.0,2019-06-14
26262,25221593,DODGE,JOURNEY,19.0,2019-06-14
26263,25221598,CHEVROLET,EQUINOX,17.0,2019-06-14
26264,25213389,CHEVROLET,IMPALA,6.0,2019-06-14
26265,25224965,CHEVROLET,MALIBU,2.0,2019-06-14
26266,25213445,ACURA,RDX,9.0,2019-06-14
26267,25225039,TOYOTA,COROLLA,18.0,2019-06-14
26268,25213841,GENERAL MOTORS CORP,YUKON,13.0,2019-06-14
26269,25221545,TOYOTA,YARIS,13.0,2019-06-14
26270,25260236,KIA MOTORS CORP,SPORTAGE,20.0,2019-06-14
26271,25213841,FORD,FUSION,13.0,2019-06-14
26272,25221546,BMW,328I,10.0,2019-06-14
26273,25221554,DODGE,CHARGER(AND SHELBY CHA,16.0,2019-06-14
26274,25213445,TOYOTA,COROLLA,9.0,2019-06-14
26275,25213482,TOYOTA,CAMRY,8.0,2019-06-14
26276,25220075,CHRYSLER,300M,12.0,2019-06-14
26277,25213395,CHEVROLET,IMPALA,13.0,2019-06-14
26278,25213390,KIA MOTORS CORP,OPTIMA,12.0,2019-06-14
26279,25212479,KIA MOTORS CORP,SPECTRA,5.0,2019-06-14
26280,25221570,NISSAN,SENTRA,15.0,2019-06-14
26281,25221573,TOYOTA,RAV4,13.0,2019-06-14
26282,25225036,PONTIAC,GRAND AM,22.0,2019-06-14
26283,25212183,FORD,FOCUS,9.0,2019-06-14
26284,25224969,CHEVROLET,IMPALA,8.0,2019-06-14
26285,25213394,CHRYSLER,300M,8.0,2019-06-14
26286,25221542,VOLVO,VNL,7.0,2019-06-14
26287,25221562,NISSAN,ROGUE,12.0,2019-06-14
26288,25235760,MAZDA,MAZDA 6,11.0,2019-06-14
26289,25221664,CHEVROLET,IMPALA,20.0,2019-06-14
26290,25221674,TOYOTA,COROLLA,13.0,2019-06-14
26291,25226367,HONDA,ACCORD,23.0,2019-06-14
26292,25240363,CHEVROLET,SONIC,22.0,2019-06-14
26293,25221665,MAZDA,MAZDA 6,22.0,2019-06-14
26294,25221679,KIA MOTORS CORP,FORTE,17.0,2019-06-14
26295,25221660,FORD,FUSION,23.0,2019-06-14
26296,25221651,FORD,MUSTANG,12.0,2019-06-15
26297,25221678,TOYOTA,YARIS,5.0,2019-06-15
26298,25221726,DODGE,JOURNEY,11.0,2019-06-15
26299,25235822,DODGE,CHARGER(AND SHELBY CHA,9.0,2019-06-15
26300,25221675,CHEVROLET,SPARK,13.0,2019-06-15
26301,25221626,FORD,TAURUS,11.0,2019-06-15
26302,25221626,PONTIAC,G6,11.0,2019-06-15
26303,25221675,FORD,FOCUS,13.0,2019-06-15
26304,25221673,KIA MOTORS CORP,SORENTO,9.0,2019-06-15
26305,25221656,JEEP,RENEGADE,12.0,2019-06-15
26306,25221672,MERCURY,MOUNTAINEER,11.0,2019-06-15
26307,25221630,TOYOTA,CAMRY,10.0,2019-06-15
26308,25221676,CHEVROLET,EQUINOX,11.0,2019-06-15
26309,25221768,NISSAN,SENTRA,23.0,2019-06-15
26310,25221632,BUICK,REGAL,11.0,2019-06-15
26311,25221653,TOYOTA,CAMRY,19.0,2019-06-15
26312,25221641,SATURN,SL,18.0,2019-06-15
26313,25221676,CADILLAC,XTS,11.0,2019-06-15
26314,25221640,HYUNDAI,SONATA,20.0,2019-06-15
26315,25221649,KIA MOTORS CORP,SPORTAGE,23.0,2019-06-15
26316,25218558,CADILLAC,DEVILLE,15.0,2019-06-15
26317,25221662,FORD,EXPLORER,14.0,2019-06-15
26318,25221672,SUBARU,OUTBACK,11.0,2019-06-15
26319,25221661,FORD,RANGER,13.0,2019-06-15
26320,25221713,TOYOTA,YARIS,12.0,2019-06-15
26321,25218529,KIA MOTORS CORP,FORTE,11.0,2019-06-15
26322,25218527,HONDA,ACCORD,16.0,2019-06-15
26323,25217523,NISSAN,ALTIMA,17.0,2019-06-15
26324,25217169,OLDSMOBILE,ALERO,15.0,2019-06-15
26325,25221667,GENERAL MOTORS CORP,CONVENTIONAL CAB 4X2 EXTE,21.0,2019-06-15
26326,25221650,CHEVROLET,CAMARO,18.0,2019-06-15
26327,25221625,NISSAN,TITAN,5.0,2019-06-15
26328,25221616,INTERNATIONAL,STRAIGHT TRUCK,9.0,2019-06-15
26329,25221625,DODGE,RAM 50,5.0,2019-06-15
26330,25221645,CHEVROLET,SILVERADO,15.0,2019-06-15
26331,25221645,DODGE,RAM PICKUP,15.0,2019-06-15
26332,25278602,CHEVROLET,AVALANCHE,18.0,2019-06-15
26333,25278602,FORD,F150,18.0,2019-06-15
26334,25221632,CHEVROLET,TAHOE,11.0,2019-06-15
26335,25218527,FORD,FUSION,16.0,2019-06-15
26336,25216667,TOYOTA,PRIUS,14.0,2019-06-15
26337,25221647,MERCEDES BENZ,R350,17.0,2019-06-15
26338,25221640,KIA MOTORS CORP,FORTE,20.0,2019-06-15
26339,25221739,NISSAN,VERSA,20.0,2019-06-15
26340,25221647,HONDA,RIDGELINE,17.0,2019-06-15
26341,25221649,NISSAN,ALTIMA,23.0,2019-06-15
26342,25221658,BMW,X3,10.0,2019-06-15
26343,25221609,DAIMLERCHRYSLER SPRINTER,SPRINTER VAN,11.0,2019-06-15
26344,25221633,FORD,FUSION,23.0,2019-06-15
26345,25221767,HONDA,VT750,14.0,2019-06-15
26346,25221731,CHEVROLET,TRAVERSE,21.0,2019-06-15
26347,25255643,LINCOLN,MKZ,4.0,2019-06-15
26348,25235768,HARLEY-DAVIDSON,FLT SERIES,12.0,2019-06-15
26349,25221751,FORD,MUSTANG,12.0,2019-06-15
26350,25221612,TOYOTA,PRIUS,13.0,2019-06-15
26351,25221626,LINCOLN,NAVIGATOR,11.0,2019-06-15
26352,25221610,NISSAN,XTERRA,12.0,2019-06-15
26353,25221620,HYUNDAI,TUCSON,4.0,2019-06-15
26354,25221646,FORD,F350,12.0,2019-06-15
26355,25221767,FORD,ESCAPE,14.0,2019-06-15
26356,25221648,BUICK,ENCORE,16.0,2019-06-15
26357,25218529,MERCEDES BENZ,ML350,11.0,2019-06-15
26358,25221651,FORD,FIESTA,12.0,2019-06-15
26359,25221609,TOYOTA,SIENNA,11.0,2019-06-15
26360,25218558,TOYOTA,RAV4,15.0,2019-06-15
26361,25221614,FORD,EXPLORER,11.0,2019-06-15
26362,25221630,KIA MOTORS CORP,SOUL,10.0,2019-06-15
26363,25221627,HONDA,PILOT,10.0,2019-06-15
26364,25221627,FORD,EDGE,10.0,2019-06-15
26365,25221637,FORD,ESCAPE,16.0,2019-06-15
26366,25216507,HONDA,ODYSSEY,12.0,2019-06-15
26367,25221652,HONDA,FIT,13.0,2019-06-15
26368,25221760,HUMMER,H2,23.0,2019-06-15
26369,25221669,TOYOTA,RAV4,11.0,2019-06-15
26370,25221610,TOYOTA,CAMRY,12.0,2019-06-15
26371,25221673,DODGE,NEON,9.0,2019-06-15
26372,25221671,TOYOTA,CAMRY,17.0,2019-06-15
26373,25221746,FORD,TRANSIT,18.0,2019-06-15
26374,25221663,FORD,EXPLORER,8.0,2019-06-15
26375,25255643,HONDA,CRV,4.0,2019-06-15
26376,25221677,VOLKSWAGEN,JETTA,14.0,2019-06-15
26377,25221663,FORD,ESCAPE,8.0,2019-06-15
26378,25221669,HONDA,ODYSSEY,11.0,2019-06-15
26379,25221646,FORD,F SERIES INCOMPLETE COMME,12.0,2019-06-15
26380,25221658,HONDA,ODYSSEY,10.0,2019-06-15
26381,25221678,KIA MOTORS CORP,SPECTRA,5.0,2019-06-15
26382,25231042,TOYOTA,COROLLA,7.0,2019-06-15
26383,25227621,SUBARU,OUTBACK,16.0,2019-06-15
26384,25221678,ACURA,TSX,5.0,2019-06-15
26385,25216507,HYUNDAI,TUCSON,12.0,2019-06-15
26386,25278825,KENWORTH,T600,12.0,2019-06-15
26387,25221620,FORD,MUSTANG,4.0,2019-06-15
26388,25278825,FORD,EXPLORER,12.0,2019-06-15
26389,25278825,FREIGHTLINER,FLD120,12.0,2019-06-15
26390,25221633,SCION,XD,23.0,2019-06-15
26391,25217169,TOYOTA,PRIUS,15.0,2019-06-15
26392,25221635,TOYOTA,YARIS,15.0,2019-06-15
26393,25231042,TOYOTA,AVALON,7.0,2019-06-15
26394,25221616,JEEP,GRAND CHEROKEE,9.0,2019-06-15
26395,25221663,CADILLAC,SRX,8.0,2019-06-15
26396,25221768,TOYOTA,CAMRY,23.0,2019-06-15
26397,25221614,BUICK,ENCLAVE,11.0,2019-06-15
26398,25225044,FORD,FUSION,13.0,2019-06-15
26399,25221739,CHEVROLET,IMPALA,20.0,2019-06-15
26400,25221661,CHEVROLET,MALIBU,13.0,2019-06-15
26401,25221663,CHRYSLER,200 SERIES,8.0,2019-06-15
26402,25221663,NISSAN,SENTRA,8.0,2019-06-15
26403,25221650,DODGE,CHARGER(AND SHELBY CHA,18.0,2019-06-15
26404,25221642,LINCOLN,MKZ,18.0,2019-06-15
26405,25221656,LEXUS,ES250/IS250-IS250C,12.0,2019-06-15
26406,25221654,CHEVROLET,IMPALA,13.0,2019-06-15
26407,25221662,TOYOTA,SIENNA,14.0,2019-06-15
26408,25235790,CHEVROLET,SILVERADO,19.0,2019-06-15
26409,25221654,BUICK,LACROSSE,13.0,2019-06-15
26410,25221653,FORD,ESCORT,19.0,2019-06-15
26411,25221731,PONTIAC,G6,21.0,2019-06-15
26412,25221760,PONTIAC,VIBE,23.0,2019-06-15
26413,25221663,MINI,COOPER CLUBMAN/COOPER S C,8.0,2019-06-15
26414,25235790,FORD,EXPLORER,19.0,2019-06-15
26415,25216667,CHEVROLET,EXPRESS,14.0,2019-06-15
26416,25221737,TOYOTA,SHORT BED 4X4,21.0,2019-06-15
26417,25221748,CHEVROLET,SONIC,6.0,2019-06-15
26418,25221726,HYUNDAI,ELANTRA,11.0,2019-06-15
26419,25221751,CHEVROLET,CRUZE,12.0,2019-06-15
26420,25225048,KIA MOTORS CORP,RIO,23.0,2019-06-15
26421,25221701,HONDA,ACCORD,12.0,2019-06-15
26422,25221719,BUICK,CENTURY,20.0,2019-06-15
26423,25221719,CHEVROLET,IMPALA,20.0,2019-06-15
26424,25221642,TOYOTA,COROLLA,18.0,2019-06-15
26425,25221652,TOYOTA,SOLARA,13.0,2019-06-15
26426,25221738,BMW,328I,3.0,2019-06-15
26427,25221654,HYUNDAI,ELANTRA,13.0,2019-06-15
26428,25227621,HONDA,ODYSSEY,16.0,2019-06-15
26429,25225044,DODGE,JOURNEY,13.0,2019-06-15
26430,25221667,MERCEDES BENZ,C300,21.0,2019-06-15
26431,25221746,DODGE,CHALLENGER,18.0,2019-06-15
26432,25221692,KIA MOTORS CORP,OPTIMA,15.0,2019-06-15
26433,25221737,CADILLAC,DTS,21.0,2019-06-15
26434,25221738,NISSAN,ALTIMA,3.0,2019-06-15
26435,26192395,KIA MOTORS CORP,OPTIMA,17.0,2019-06-15
26436,25221666,MAZDA,3,18.0,2019-06-15
26437,25221659,TOYOTA,CAMRY,17.0,2019-06-15
26438,25221659,FORD,FUSION,17.0,2019-06-15
26439,26192395,CHEVROLET,MONTE CARLO,17.0,2019-06-15
26440,25221668,TOYOTA,COROLLA,11.0,2019-06-15
26441,25221694,MAZDA,MAZDA 6,18.0,2019-06-16
26442,25221724,ACURA,TL,14.0,2019-06-16
26443,25221723,HONDA,ACCORD,16.0,2019-06-16
26444,25997543,KIA MOTORS CORP,SPORTAGE,20.0,2019-06-16
26445,25240383,DODGE,CARAVAN,16.0,2019-06-16
26446,25221753,KIA MOTORS CORP,SORENTO,19.0,2019-06-16
26447,25240348,HONDA,ACCORD,13.0,2019-06-16
26448,25235762,PETERBILT-MOTORS,TT,17.0,2019-06-16
26449,25221752,LNDR (MAKES RANGE ROVER),DISCOVERY,13.0,2019-06-16
26450,25221763,KIA MOTORS CORP,SPORTAGE,15.0,2019-06-16
26451,25221685,GENERAL MOTORS CORP,SIERRA,13.0,2019-06-16
26452,25221687,HYUNDAI,SONATA,15.0,2019-06-16
26453,25235762,CHEVROLET,CAPTIVA,17.0,2019-06-16
26454,25226028,DODGE,CHARGER(AND SHELBY CHA,4.0,2019-06-16
26455,25221720,DODGE,RAM PICKUP,14.0,2019-06-16
26456,25221691,SATURN,SL,7.0,2019-06-16
26457,25221764,FORD,F150,15.0,2019-06-16
26458,25221724,NISSAN,ROGUE,14.0,2019-06-16
26459,25221691,MERCURY,MARINER,7.0,2019-06-16
26460,25221696,JEEP,GRAND CHEROKEE,10.0,2019-06-16
26461,25221693,FORD,FIESTA,22.0,2019-06-16
26462,25221722,HYUNDAI,ELANTRA,18.0,2019-06-16
26463,25221687,SEAGRAVE FIRE APPARTUS,SEGRAVE,15.0,2019-06-16
26464,25221693,MERCEDES BENZ,C300,22.0,2019-06-16
26465,25240348,CHEVROLET,EQUINOX,13.0,2019-06-16
26466,25226006,TOYOTA,CAMRY,18.0,2019-06-16
26467,25226028,CHEVROLET,MONTE CARLO,4.0,2019-06-16
26468,25221686,INTERNATIONAL,MV607,16.0,2019-06-16
26469,25221718,HONDA,ACCORD,22.0,2019-06-16
26470,25231034,SATURN,VUE,8.0,2019-06-16
26471,25221690,MINI,COOPER CLUBMAN/COOPER S C,17.0,2019-06-16
26472,25221729,HONDA,ACCORD,7.0,2019-06-16
26473,25254276,KIA MOTORS CORP,FORTE,20.0,2019-06-16
26474,25221735,FORD,ESCAPE,20.0,2019-06-16
26475,25240372,FORD,F150,18.0,2019-06-16
26476,25221744,DODGE,JOURNEY,21.0,2019-06-16
26477,25221730,CHEVROLET,BERETTA,20.0,2019-06-16
26478,25240381,DODGE,DAKOTA,17.0,2019-06-16
26479,25221688,HARLEY-DAVIDSON,FLH SERIES,13.0,2019-06-16
26480,25231034,VOLVO,VNL,8.0,2019-06-16
26481,25221728,HYUNDAI,SONATA,12.0,2019-06-16
26482,25221704,NISSAN,SENTRA,16.0,2019-06-16
26483,25221704,FORD,FOCUS,16.0,2019-06-16
26484,25221716,FORD,FUSION,4.0,2019-06-16
26485,25221724,FORD,MUSTANG,14.0,2019-06-16
26486,25221394,NISSAN,MURANO,12.0,2019-06-16
26487,25221695,HYUNDAI,SONATA,16.0,2019-06-16
26488,25221694,KIA MOTORS CORP,FORTE,18.0,2019-06-16
26489,25997543,LEXUS,ES300,20.0,2019-06-16
26490,25221735,FORD,VICTORIA,20.0,2019-06-16
26491,25221695,CHEVROLET,CAMARO,16.0,2019-06-16
26492,25221710,LEXUS,RX300,13.0,2019-06-16
26493,25221718,FORD,ESCAPE,22.0,2019-06-16
26494,25221704,JEEP,PATRIOT,16.0,2019-06-16
26495,25221725,CHEVROLET,CAMARO,20.0,2019-06-16
26496,25278726,HONDA,ACCORD,18.0,2019-06-16
26497,25278726,DODGE,AVENGER,18.0,2019-06-16
26498,25221730,TOYOTA,YARIS,20.0,2019-06-16
26499,25231038,PONTIAC,G6,8.0,2019-06-16
26500,25220302,HONDA,CRV,21.0,2019-06-16
26501,25221770,CHEVROLET,EQUINOX,14.0,2019-06-16
26502,25251559,HYUNDAI,SANTA FE,20.0,2019-06-16
26503,25221727,HONDA,CIVIC,17.0,2019-06-16
26504,25221732,CHEVROLET,AVALANCHE,7.0,2019-06-16
26505,25235772,FORD,TAURUS,7.0,2019-06-16
26506,25221716,RAM,2500,4.0,2019-06-16
26507,25240361,DODGE,RAM PICKUP,18.0,2019-06-16
26508,25220302,KIA MOTORS CORP,FORTE,21.0,2019-06-16
26509,25235763,GENERAL MOTORS CORP,SIERRA,15.0,2019-06-16
26510,25221682,TOYOTA,AVALON,13.0,2019-06-16
26511,25221740,FORD,FUSION,12.0,2019-06-16
26512,25221740,HONDA,ACCORD,12.0,2019-06-16
26513,25221741,MERCURY,SABLE,23.0,2019-06-16
26514,25235765,CHRYSLER,300M,6.0,2019-06-16
26515,25235763,MERCEDES BENZ,C230,15.0,2019-06-16
26516,25240407,CHEVROLET,IMPALA,23.0,2019-06-16
26517,25221754,GENERAL MOTORS CORP,SIERRA,18.0,2019-06-16
26518,25221742,TOYOTA,COROLLA,17.0,2019-06-16
26519,25221742,TOYOTA,CAMRY,17.0,2019-06-16
26520,25221745,CHEVROLET,CAVALIER,21.0,2019-06-16
26521,25221728,CHRYSLER,PACIFICA,12.0,2019-06-16
26522,25221705,MAZDA,MPV,12.0,2019-06-16
26523,25221745,KIA MOTORS CORP,OPTIMA,21.0,2019-06-16
26524,25221724,FORD,EXPLORER,14.0,2019-06-16
26525,25221741,HONDA,CIVIC,23.0,2019-06-16
26526,25221394,FORD,FUSION,12.0,2019-06-16
26527,25221717,CHEVROLET,2 DOOR CONVENTIONAL CAB 4X2,20.0,2019-06-16
26528,25221723,FORD,F250,16.0,2019-06-16
26529,25220302,HYUNDAI,ELANTRA,21.0,2019-06-16
26530,25240407,CHEVROLET,TRAVERSE,23.0,2019-06-16
26531,25221770,CHEVROLET,CRUZE,14.0,2019-06-16
26532,25221711,FORD,FUSION,10.0,2019-06-16
26533,25221718,FORD,C-MAX   (HYBRID & ENERGI VERSIONS),22.0,2019-06-16
26534,25221769,DODGE,DURANGO,22.0,2019-06-16
26535,25221758,CHEVROLET,EQUINOX,4.0,2019-06-16
26536,25221721,NISSAN,TITAN,21.0,2019-06-16
26537,25235761,HONDA,ACCORD,6.0,2019-06-16
26538,25240414,NISSAN,ALTIMA,20.0,2019-06-16
26539,25240414,CADILLAC,STS,20.0,2019-06-16
26540,25221733,FORD,F150,6.0,2019-06-16
26541,25221729,FORD,RANGER,7.0,2019-06-16
26542,25221703,DODGE,RAM PICKUP,19.0,2019-06-16
26543,25221693,TOYOTA,TACOMA,22.0,2019-06-16
26544,25221762,CHEVROLET,COLORADO,14.0,2019-06-16
26545,25221683,TOYOTA,CAMRY,20.0,2019-06-16
26546,25221681,TOYOTA,COROLLA,10.0,2019-06-16
26547,25221766,GENERAL MOTORS CORP,SIERRA,14.0,2019-06-16
26548,25221696,NISSAN,SENTRA,10.0,2019-06-16
26549,25221750,FORD,FUSION,20.0,2019-06-16
26550,25221758,FORD,F150,4.0,2019-06-16
26551,25221750,NISSAN,ALTIMA,20.0,2019-06-16
26552,25221752,AUDI,A4,13.0,2019-06-16
26553,25221753,TOYOTA,CAMRY,19.0,2019-06-16
26554,25226006,DODGE,CARAVAN,18.0,2019-06-16
26555,25221756,FORD,FUSION,14.0,2019-06-16
26556,25221682,LINCOLN,MKC,13.0,2019-06-16
26557,25221736,CHRYSLER,200 SERIES,9.0,2019-06-16
26558,25221720,BUICK,CENTURY,14.0,2019-06-16
26559,25221721,NISSAN,SENTRA,21.0,2019-06-16
26560,25221702,HONDA,CIVIC,16.0,2019-06-16
26561,25221711,CHEVROLET,UPLANDER,10.0,2019-06-16
26562,25221710,KIA MOTORS CORP,SOUL,13.0,2019-06-16
26563,25221702,FORD,FIESTA,16.0,2019-06-16
26564,25221703,HONDA,ACCORD,19.0,2019-06-16
26565,25221733,KIA MOTORS CORP,OPTIMA,6.0,2019-06-16
26566,25235764,HONDA,ACCORD,12.0,2019-06-16
26567,25221740,CHEVROLET,COLORADO,12.0,2019-06-16
26568,25221762,MAZDA,MAZDA 6,14.0,2019-06-16
26569,25240383,TOYOTA,RAV4,16.0,2019-06-16
26570,25221704,FORD,MUSTANG,16.0,2019-06-16
26571,25221749,CHEVROLET,SMALL CONVENTIONAL CAB 4X2 2DR,17.0,2019-06-16
26572,25221754,TOYOTA,CAMRY,18.0,2019-06-16
26573,25240372,HYUNDAI,SONATA,18.0,2019-06-16
26574,25221755,BUICK,LUCERNE,18.0,2019-06-16
26575,25221766,NISSAN,SENTRA,14.0,2019-06-16
26576,25221763,NISSAN,VERSA,15.0,2019-06-16
26577,25221764,VOLKSWAGEN,JETTA,15.0,2019-06-16
26578,25221756,NISSAN,MAXIMA,14.0,2019-06-16
26579,25221755,DODGE,AVENGER,18.0,2019-06-16
26580,25226370,FREIGHTLINER,TRUCK,16.0,2019-06-17
26581,25226413,FORD,FIESTA,16.0,2019-06-17
26582,25226347,ACURA,MDX,16.0,2019-06-17
26583,25226422,NISSAN,SENTRA,22.0,2019-06-17
26584,25322458,DODGE,JOURNEY,18.0,2019-06-17
26585,25251360,CHEVROLET,EQUINOX,23.0,2019-06-17
26586,25226333,KIA MOTORS CORP,SPORTAGE,7.0,2019-06-17
26587,25226415,TOYOTA,CAMRY,20.0,2019-06-17
26588,25223211,AUDI,AUDI Q7,12.0,2019-06-17
26589,25221700,JEEP,PATRIOT,22.0,2019-06-17
26590,25221700,MERCURY,MONTEGO,22.0,2019-06-17
26591,25226400,TOYOTA,CAMRY,15.0,2019-06-17
26592,25226399,VOLKSWAGEN,JETTA,14.0,2019-06-17
26593,25226361,MITSUBISHI,GALANT,13.0,2019-06-17
26594,25226391,FORD,F150,16.0,2019-06-17
26595,25226402,VOLVO,S60,12.0,2019-06-17
26596,25226415,LEXUS,GS430,20.0,2019-06-17
26597,25226359,LEXUS,IS300,14.0,2019-06-17
26598,25226378,KENWORTH,T600,10.0,2019-06-17
26599,25226389,FORD,ECONOLINE F450,17.0,2019-06-17
26600,25225030,MERCEDES BENZ,C300,17.0,2019-06-17
26601,25225030,FORD,FUSION,17.0,2019-06-17
26602,25226336,TOYOTA,CAMRY,12.0,2019-06-17
26603,25226340,KIA MOTORS CORP,SPORTAGE,9.0,2019-06-17
26604,25226350,HONDA,CIVIC,14.0,2019-06-17
26605,25226353,LINCOLN,TOWNCAR,6.0,2019-06-17
26606,25226420,CHEVROLET,SILVERADO,20.0,2019-06-17
26607,25226344,HYUNDAI,XG,17.0,2019-06-17
26608,25226344,KIA MOTORS CORP,FORTE,17.0,2019-06-17
26609,25226425,FORD,F150,19.0,2019-06-17
26610,25226342,CHEVROLET,IMPALA,14.0,2019-06-17
